ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-f29fb2,A-186a4-4 ,2024-03-30,2024-04-01 05:00:00,53,medium,103,NA,FALSE
T-a01218,NA,2023-03-18,2023-03-20 02:00:00,50 ,hi^gh ,104 ,3,FALSE
t&-463295,a-3a7284,NA,2023-02-16 13:00:00,61,urgent,NA,3,false
(T-464084,NA,2024-04-27,2024-04-29 12:00:00,NA,high,82,NA,FALSE 
T-2188d7,NA,2023-05-31,2023-05-31 04:00:00,NA,NA,46,3,FALSE
NA,#A-bb3&bd4,2024-03-01,2024-03-02 17:00:00,41,NA,139,4,FALSE
T-9bb199 ,NA,2024-04-23,2024-04-25 21:00:00,69 ,urgent,152,NA,FALSE 
T-bd3+8a*e,A-5a184f,2023-09-25,2023-09-25 05:00:00,5 ,NA,38,4,FALSE
T*-6e3b72,A-3b5cd1 ,2023-01-27,2023-01-27 03:00:00,3,medium,22,NA,NA
T-be9@7e7,NA,2024-03-20,NA,5,l%ow,NA,5,FALSE
T-5ceae7,.A-!92a3af ,2024-06-13,NA,31,hi*gh,10,3,FALSE 
T-b4c569,A-b4^8f73,2023-11-06,2023-11-06 01:00:00 ,1,high ,4,5 ,FALSE
NA,A-9208f0,2023-03-01,2023-03-02 16:00:00,40,u(rgent,100,NA,FALSE
T-e6b94b,A-7cfe77,2024-10-12,2024-10-13 23:00:00,47,low,143,3,FALSE 
NA,NA,2023-02-26,NA,56,urgen!t,12,NA,NA
T-0c(eebb ,A-72799b,2024-09-06,2024-09-08 07:00:00,55,NA,104,NA,FALSE
T-e6ff26,A-4e960a,2024-12-08,2024-12-08 20:00:00,20,ur+g@ent,130,NA,FALSE 
T-69f2&19,NA,2024-12-16,2024-12-18 16:00:00 ,64,high,26,NA,FALSE
-t-68@8401,a!-1e1b80,2024-03-30,2024-03-31 10:00:00,34,h#i$gh,94,3,false
t_-762#0e2,NA,2023-07-28 ,2023-07-29 09:00:00,33,NA,129,NA,false 
$T-10*020f,A-3932d(b,2023-08-24,2023-08-25 04:00:00,28,urgent,NA,NA,FALSE
T-a2eb91,&A-4*c56c9,2024-01-12,2024-01-14 10:00:00,58,m+e!dium,NA,NA,FALSE
T-57fa50,A-104f1a,2023-05-25,NA,53 ,NA,NA,5,NA
&T!-b9b80b ,A-afa+505,2024-06-24 ,2024-06-26 09:00:00,57,urgent,49,3,TRUE 
T-dd1.f11,A-bcbe98,2024-09-16,2024-09-17 10:00:00 ,34,medium,71,NA,FALSE
T$-c46(a1b,A-(86cdb4,2023-11-07,2023-11-08 07:00:00 ,31,medium,NA,5,NA
T-7048cb,NA,2023-03-10,2023-03-10 01:00:00,NA,NA,41,3,FALSE
T-65b+dba,A-8ae%05d,2023-08-06,2023-08-07 23:00:00,47,.high,48,4,FALSE
T-da9797,A-bc87bc ,2024-10-01 ,NA,45,high,160,3,FALSE
T-c78!6ff,A-c222a^b,2024-12-26,2024-12-27 15:00:00,39,urgent,152,NA,FALSE
T-f3@9a06,A-96e141,2024-03-07,2024-03-09 22:00:00,70,medium,58,NA,FALSE
T-5a8cb8,A--9affe6,2024-08-19,2024-08-21 16:00:00 ,64,low,NA,NA ,FALSE
T-580c7#1,A-068fc6,2023-04-15,2023-04-15 09:00:00,9,urgent,156,NA,FALSE
T-2a19c(6,A-52d$d88,2023-12-14 ,NA,NA,low,111,NA,FALSE
T-8^36ae9,A-410e+86,2023-12-22,2023-12-24 22:00:00,70,low ,130,NA,FALSE
T-895)1+01,A@-37f969,2024-04-12,2024-04-12 05:00:00,5,urgent,19,NA,FALSE
T-203b1e,A-69b156,2024-06-12,2024-06-14,NA,high ,92,NA,FALSE
T-6da9^bc,A-396e)5f,2024-12-10,2024-12-12 12:00:00,60,*high,49,4,TRUE
$t-0d73d-3,a-ef(84cf,2024-03-11,2024-03-13 11:00:00,59,*lo-w,143,na ,false
T-@0f0bde,A-e888d1,2024-09-24,2024-09-26 03:00:00,51,medi)um,NA,4,FALSE
T-b14d75,A$-7641d3,2023-03-08,2023-03-10 04:00:00,52,-m_edium,115 ,5,TRUE 
NA,A-3a5ad8,2023-06-09,2023-06-11 02:00:00,NA,urgent,149,NA,FALSE
T-52FDAF,A-E08CD3,2023-04-21,2023-04-23 03:00:00,51,!URGE_NT,23,3,FALSE
T-0648e6,A-0e966d,2024-12-01,2024-12-01 12:00:00,12,low,113,4,FALSE
t-d93bf8,NA,NA,2023-01-26 16:00:00,40,medium,NA,3 ,false
T-71%8543,A-F03140,2023-01-28,2023-01-30 17:00:00,65,URGEN%T,46 ,3,FALSE
NA,A-05d3b3 ,NA,NA,64,urgen$t,3,NA ,FALSE
T%-07%6(6EC ,!A-E351E$1,NA,2024-12-29 05:00:00,5,LOW,100,3,FALSE
T-738FD8,A-792^0C+C,NA,2024-03-15 05:00:00,5 ,^LOW,94,3,FALSE
T-3b09c6,NA,2023-11-04,2023-11-05 02:00:00 ,26,med.i^um,93,NA,FALSE
T-946568,*A!-e4-0f45,2023-01-02,2023-01-03 03:00:00,27,medi)u@m,24,NA,FALSE
T-1D4A&D7 ,A-0B%E015,2024-01-04,2024-01-06 20:00:00,68,URGENT,44,4,NA
T-69bbea ,NA,2023-03-03,2023-03-03 16:00:00,16,medium,43,NA,FALSE
T-b0f248,$A-0b!e0)15,2024-11-26,2024-11-27 22:00:00,46,high,122,NA,FALSE
NA,A-7*920cc,2024-10-04,2024-10-05 02:00:00,26,medium ,122,NA,FALSE
T-80*f!c65,A-d82ef9 ,2024-10-08,2024-10-10 13:00:00,61,low,116,NA,TRUE
T(-7e129c,A-df10db ,2023-12-04,2023-12-06 20:00:00,68,medium,NA,3,TRUE
T-a05!45c,A-484819,2024-04-26,2024-04-26 06:00:00,NA,medium,152,NA,FALSE
T-2c4195,NA,2024-01-08 ,2024-01-08 08:00:00 ,8,l$ow,175,5,FALSE
NA,A-659280,2023-04-17,2023-04-17 02:00:00,2,low,91,4,FALSE
#T-c752b7,(A-e3+6%807,2024-09-20,2024-09-20 13:00:00,13,hi.gh ,145,5,FALSE
T-7$c0d@c3,A-b20d99,2023-08-08,2023-08-10 12:00:00,60,med.ium,32,4,FALSE
T-5cf4eb,)A-ce55^0d,2024-06-15,2024-06-15 18:00:00,18,high,NA,4,FALSE
T-b4@957a,A-8ae3fc,2024-03-06,NA,NA,u&rgent,73,NA,FALSE
T-4&a1a56,NA,2023-09-04,2023-09-05 05:00:00,29,urgent,86,NA,FALSE
T-07694c ,_A-9779ad ,2023-06-14,2023-06-14 09:00:00,9,@high,96,NA,FALSE
T-113483,A-1e50e0,2024-10-29,NA,22,urg%ent,116,NA,FALSE
t-fc3f98 ,a-6f@8ad2,2023-07-12,2023-07-14 02:00:00,50,urgent,17,4,false
T-466c$ea ,A-ced9aa,2023-11-23,2023-11-23 10:00:00,NA,medium,70,NA,FALSE
T-8caacd,A-eb7c38,2023-08-16,2023-08-16 05:00:00,5 ,urg#ent,56,NA,FALSE
T-87f.0f2,NA,2024-02-18,2024-02-20 22:00:00,70,medium,164,3,FALSE
T-5df8d7,NA,NA,2024-12-07 01:00:00 ,NA,medium ,3 ,4,FALSE
T-7098db,A-117171,2024-12-12,2024-12-14 01:00:00,NA,low,95,4,FALSE 
T.-39076a,A-b7724f,2024-01-22,2024-01-23 04:00:00,28,urgen.t ,15,3 ,FALSE
T-ddcfa7,A+-40906c,2024-05-26,2024-05-26 06:00:00,6,me)dium,84,3,FALSE
T)-4f2be5,A-3ce5b8,2023-04-07,2023-04-08 21:00:00,45,mediu#m,137,5,FALSE
T-91aaf3,A-e1462e,2023-04-18 ,NA,67,&hig&h,122,NA,FALSE
T-39b9b3,A-779e4e,2023-03-24,2023-03-24 23:00:00,23,urge!nt,86,NA,FALSE
!T-3+c3935,A-c1e51e,2023-01-29,NA,26 ,urgent,15,3,FALSE
T-7ff36c,A-0cc4@42 ,2023-04-28 ,2023-04-28 22:00:00 ,22 ,medium,11,NA,FALSE
NA,A-2)97a2d,2024-05-14,2024-05-16 07:00:00,55,high,9,NA,FALSE
NA,A-cbbe12 ,NA,2023-07-02 20:00:00,68,low,163,5,FALSE
T-59d%fb0,A%-82861f,2024-12-18,2024-12-20 11:00:00,59,.medium ,24,3,FALSE
T-ef960&8 ,_A-2.bc93d,NA,NA,17,NA,112,4,FALSE
T-77d#ffb,NA,NA,2023-12-18 11:00:00,11,medium,80 ,3 ,FALSE
T!-77064e,A-cab^532,2024-03-28,2024-03-29 08:00:00,32,low,175,4 ,FALSE
NA,A-0f6450,NA,NA,28,low,46,3,FALSE
T-584792,A-d82e+f9,NA,2023-10-17 03:00:00,51,l.o$w,121,4,FALSE
T-a$67c6a,A-4.0d%e06,2024-02-18,2024-02-20 07:00:00,55,urgent,24,NA ,NA
+T-@0ebaee,A@-65&9280,2024-03-05,NA,2,medium,178,NA,FALSE
T-d035f!f,@A-8690.2)e,2024-03-13,2024-03-15 06:00:00,54,ur%gen^t,22,NA,FALSE 
T-9e0fbe,A-&42b791,2023-12-12 ,2023-12-13 14:00:00,38,ur*gent,34,3,FALSE
T-48a7e1,A-0baac2,2024-06-30,2024-07-01 20:00:00,44,.low,79,NA ,FALSE
T(-7dfcbc,A-ac9&111,2023-06-21,2023-06-21 20:00:00,20,urgent,NA,5,FALSE
T-011d44,A-dfbd31,2024-03-29,2024-03-29 13:00:00,13,low,159,4,FALSE
_T-371908,A-d49c$c5,2024-04-13,2024-04-13 07:00:00,7,lo_w,53,NA,FALSE
T-bc73ad,A-fd7a%d3,2024-10-08 ,2024-10-09 21:00:00,45,NA,103,5,FALSE
T-2d7007,A-bd4708,2024-12-13,2024-12-15 03:00:00,51 ,high,176 ,NA,FALSE
T@-&1e7&cbe,A-bb3bd4,2023-07-10,2023-07-11 01:00:00 ,25,high,158,NA,NA
NA,A&-f446b6,2023-07-26,2023-07-27 23:00:00 ,47,urgent ,114,5,FALSE
T)-885cc0,A--798a3f,2024-05-11,2024-05-11 10:00:00,10,high,33 ,5 ,FALSE
T-4e6353,A-ffc04f,2024-05-13,2024-05-14 05:00:00 ,29,low,NA,NA,FALSE
T-73bcc4,A-(d27f50 ,2024-05-01,2024-05-02 11:00:00,35,@mediu)m,108,5,FALSE
T-882ab9,A-65c%34_1,2023-07-23,2023-07-24 10:00:00 ,34,NA,90,NA,FALSE
T-88c429,NA,2024-11-03,2024-11-04 02:00:00,26,ur!gent,22,NA ,FALSE
T-_7043&0b,A-8*56b1.e,2023-03-25,NA,25,low,8,NA,FALSE
T$-36a5@91 ,A-187%9#3f ,NA,2023-12-10 21:00:00,45,low,99,NA,NA
T-016d&69 ,NA,2023-03-18,2023-03-19 19:00:00,NA,high,85,NA,FALSE
T-2a5b67,A-118d55,2023-07-24,2023-07-25 13:00:00,37,^medium,47 ,5,FALSE
NA,A-50f3f7,2023-06-17,2023-06-19 22:00:00,70,NA,31,5,FALSE 
T-d1^973c,NA,2023-03-11,2023-03-13 07:00:00,55,low,88,NA,FALSE
T-9DC012,#A-FDA07F,2023-09-24 ,2023-09-24 12:00:00,12,NA,2,NA,FALSE 
T-d@2dd$a8 ,A-81edc3,2023-07-01,2023-07-02 05:00:00,29,high,75 ,3,FALSE 
NA,NA,2024-03-28,2024-03-29 18:00:00,42,medium,146,3,FALSE
T-84745f,A-c16cf7,2023-01-20,2023-01-21 13:00:00,37,NA,165 ,NA ,FALSE
T-46f3a5 ,A-7$c4956,2024-12-22,2024-12-22 11:00:00,11,low,NA,NA,FALSE
T-575b7e,A-e351e1,2023-10-05,2023-10-05 20:00:00,20 ,lo^w,9,5,FALSE
T-2e8ff#a ,A-5696+2_b,2023-08-15,2023-08-15 05:00:00,5,medium,153,NA ,FALSE
T-e65eaf,A-5b1b$cd,2024-09-06,2024-09-07 19:00:00,43,urgent,14,NA ,FALSE
T-d2$3384,A-$600734,2023-09-03,2023-09-05 21:00:00,69,h-igh,NA,4,FALSE
T-c*512cd,A-86cdb4 ,2024-11-07,2024-11-07 05:00:00 ,5,h+igh,81 ,3,FALSE
T-13a^6c8,A-b44e3e ,2023-12-27,2023-12-27 10:00:00,10 ,u+r(gen-t,119,4,FALSE
-T-c53_a87,A-10b8da,2023-02-19,2023-02-20 13:00:00,37,hig#h,105 ,NA,FALSE
T-accc3f ,A-53f4e3,2024-01-20,2024-01-21 12:00:00 ,36 ,urgent,55,4 ,FALSE
T-4d9add,NA,2023-08-12,2023-08-12 18:00:00,18,high,155,3,FALSE
T-391128,A-0dbdc6,2023-09-11,NA,70,med_ium,NA,NA ,FALSE
T-02ebc4,A-0354fe,2023-01-20,2023-01-20 02:00:00,2,^low,78,5,NA
T-95E4C4 ,A.-484819,2024-02-24 ,2024-02-26 12:00:00,60,LOW,176,4,FALSE
T-2859$A9 ,A-+C1E+51_E,2024-10-29,2024-10-31 16:00:00,64,URGENT,59,3,FALSE 
T-80caf3,A-764%1d3,2023-02-21,2023-02-23 07:00:00,55,*urgent,123,NA,FALSE
%T-fc38c^0,A-a1b80b,2023-01-21,2023-01-22 12:00:00,36 ,low,107,3,FALSE
T-d1$454f,A-6-8f37c,2024-09-12,2024-09-12 17:00:00,17,medium,42,4,FALSE
T-f)7.9198,A-0f7d77 ,2023-11-30 ,2023-12-01 01:00:00,NA,&med-ium,17,NA,FALSE
T-2*f8*785,A--cdf020,2023-12-26,2023-12-26 02:00:00,2,low,121,5 ,NA
T-c961eb ,A-f9c$c74,2024-12-09,2024-12-11 02:00:00,50,medi!u!m,26,3,FALSE
T(-5d)144c,NA,2023-09-18,2023-09-19,24,urgent,43,NA,FALSE 
t-^bb236d,NA,2024-06-25,2024-06-26 21:00:00,45,urgen*t,61,5 ,false
T-(461+6^b9,NA,2024-02-06,2024-02-08 18:00:00,66,high,105,5,FALSE
T-1.49155,A-5b4ebb,2024-01-02,2024-01-02 11:00:00,11,me_d*ium,17,NA,FALSE
T-2EF7B5,A-A1BBB6,2023-10-27,2023-10-27 01:00:00,1,NA,168,NA,FALSE
)T-b8a88e,A-94c3)cd,2023-03-20,NA,NA,m^e(dium,175,4,FALSE 
T-e09#2#8c,NA,NA,2023-09-04 19:00:00,19,.urg+e&n!t,26,4,FALSE 
NA,A-ced_9aa ,2023-07-20,2023-07-20 17:00:00,17 ,lo%w,147,NA,NA
T-1070ee,A-b)b1eaa,2023-10-04,2023-10-06 03:00:00,51,urge@nt,178,NA ,FALSE
T-c547%4d,A-00cac8 ,2023-06-06,2023-06-08 17:00:00,65,u.rgent,149,NA,FALSE
T-3c2ed.e,A-a1b!b%b6,2023-08-24,2023-08-24 16:00:00,NA,high,147,4,FALSE
+T-!e.18407 ,A-3b5cd1,2024-12-21,2024-12-23 12:00:00,60,urgent,92,NA,FALSE
T-804db5,$A-9f0b*68,2024-12-09 ,2024-12-11 02:00:00 ,NA,high,NA,NA,FALSE
T-ebcbc7,A-7e0a10,2023-09-02,2023-09-02 11:00:00,11,urg&ent,41,3,FALSE
T-b9+519&5 ,A*-cdf@020,2023-07-11 ,NA,69,medium,28 ,NA,FALSE
T-326fb6,A-1f559*b,2023-06-28,2023-06-29 08:00:00,32,high,142 ,4 ,FALSE
NA,A-5b4e&bb,2023-02-19 ,2023-02-21 22:00:00,70,low,18,5,FALSE
+T-99dba7,A-dcc3f1,2024-05-01,2024-05-02 20:00:00,44,low,126,4,FALSE
T-cbc3ab,A*-1f7acb,NA,2023-01-22 17:00:00,65,h*igh,155,NA,FALSE
T-2)354bb,A-d26ab4,2023-08-30,2023-08-31 23:00:00,47,medium,72,NA,FALSE
T-4e07bf ,A-600734,2023-10-29,2023-10-29 14:00:00,14,urgent ,123,3,FALSE
T-c39af4,NA,2024-10-19,2024-10-21 17:00:00,65,low,59,NA,FALSE
T-4ebe8.3,^A-6^e7!8)27,2024-09-25,2024-09-26 11:00:00,35 ,low,86,3,FALSE
T-00f542 ,A-158f4e,2024-04-18,2024-04-19,24,medium,83,5,FALSE
NA,A-751bd-4,2023-10-22,2023-10-22 19:00:00,19,medium,101,NA,FALSE
T-dfd61e,A-b2af%2*e,2024-01-09 ,NA,65,NA,91,4,FALSE
T-a^562%8_8,A-4a267b,NA,2023-06-22 05:00:00,5,h*igh,NA,5,FALSE
T-f45502,A-781c&c+0,2024-08-17,NA,64,hig(h,120,5,FALSE
T-3bc756,A-a0c)a4e,2023-04-24,2023-04-24 10:00:00,10 ,low,NA,4,TRUE 
T-eb)6b8e,A-02cd81,2024-07-10,2024-07-10 09:00:00,9,(high,99,4,TRUE
T-D8B%A4B,&A-FFC04F,2023-11-12,2023-11-12 01:00:00,1,.MEDIUM,17,5,FALSE 
T%-01c405,A-c16&b88,2023-03-15 ,2023-03-16 12:00:00,36,medium,121 ,NA,FALSE
T-e6d7c6,A-c58f49,2024-08-13,2024-08-13 13:00:00,13,m^edium,95,5,FALSE
T-0f^7d84,A-a6d&2+61,2024-10-27,2024-10-29,48,NA,81,NA,FALSE
T-ca8cb0 ,A%-2b9d3%e,2024-03-12,2024-03-13 04:00:00,28,low ,127,5,FALSE
T-5d7ef^5,A-9ee962,2024-02-11,2024-02-13 16:00:00,64 ,hi$gh,23,4,FALSE
T-b172!0e,A-)bb1486,2023-08-27,2023-08-27 13:00:00 ,NA,high,118,NA,FALSE
T-_78fcb1,%A-39868b,2024-01-02,2024-01-02 18:00:00 ,18,u@rgent,NA,5,FALSE
T-3b9-fea,A-f_97b9a,2023-09-16,NA,5,!low,58,NA,FALSE
T-5D)F3D2,A-C42F1F,2024-04-05,2024-04-06 13:00:00 ,37,$HIGH,97,NA,FALSE
T-8206d0,A-9bfc9f,2024-09-23,2024-09-24 23:00:00,47,urgen_t,21,NA,FALSE
(T-fa1316,A-712426,2024-05-18,2024-05-20 12:00:00,60,l!ow,169,4,FALSE
T-ac52cc,NA,2024-03-19 ,2024-03-19 01:00:00,1,medium,64,NA,FALSE
T-e8ac58,A-1ac5e0,2023-01-10,2023-01-11 21:00:00,45 ,medium ,21,5 ,FALSE 
T-$cddf95,A%-bcf8#7c,2024-01-09,2024-01-11 22:00:00,70,med^ium,40,3,FALSE
T-f0aca7,A-(1b9609,NA,2024-04-24 14:00:00,62,urgent,74,3,FALSE
T-c6ee94,+A-f446b-6,2024-11-25,2024-11-25 18:00:00,18 ,high,127,NA,TRUE
T-9e6b9a,@A-39868b,2023-06-10,2023-06-12 02:00:00,50,hi)gh ,144 ,NA,FALSE
T-b0$4488,%A-d40bf7,2024-11-03,2024-11-03 14:00:00,14,)urgen&t,80,5 ,FALSE
t-2b0275,a-22f2df,2024-06-14,2024-06-16 09:00:00,NA,NA,49,NA,false
)T-49f7f@a,A-68^f37c,2024-04-20,2024-04-20 18:00:00,18,high,139,NA,FALSE
T-$6-67)6f9,A-3d957(b ,2024-03-05,2024-03-07 05:00:00,53,hi(gh,40,3 ,FALSE
T-820846,*A-180ABF,2024-07-30,2024-07-30 10:00:00,10,MEDIUM,44,NA,FALSE
T-d66f0f,A-8$b25f#2,2023-12-03,NA,52,m_edi#um,NA,5 ,FALSE
T-4486bf,A-1619+f8,2024-11-11,2024-11-12 23:00:00,47,NA,152,NA,FALSE
T-b51da1,A-3+5!4f12,2023-08-03 ,2023-08-05 18:00:00,66 ,low,104,NA,FALSE
-T-e34ac&c,A-9bfc-9f,NA,2023-08-25 03:00:00,27,NA,30,3,FALSE
*T-8&d5902,A^-e61e98,2023-07-01,2023-07-02 15:00:00,39,medium ,NA,5,FALSE
T-7d878#f,A-54d94a,2024-07-19,2024-07-21 19:00:00,67,medium,18,3,FALSE
T-508c6e,A-151c9a,2024-06-01,2024-06-01 23:00:00,23,medium,176,3,FALSE
T-233db8,A-a0ca4e,NA,2023-10-04 10:00:00,34,low,133,3,FALSE
T-e112be,A-34)ea2f,2023-11-03,2023-11-04 16:00:00,40,urgent,74,NA,FALSE
T-d6e-90f,A-e4bf56,2024-03-22,2024-03-24 21:00:00,69,urg+ent,142,NA,FALSE
T-f97a8b,NA,2024-09-11,2024-09-11 22:00:00,NA,medium,NA,5,TRUE
T-ed09ab,A%-94d3d(a,2024-12-27,2024-12-28 01:00:00,25,#high,130 ,NA,FALSE
NA,a-5a3eb9 ,2023-04-15,2023-04-16 16:00:00,40,(high,71,NA,false
T-17.884a,A-1@04f1a,2023-08-07,2023-08-08 10:00:00,NA,medium,38 ,3,FALSE
T^-2d3ea5,A-e4bf56,2024-08-27,2024-08-28 02:00:00,26,urgent,NA,NA,NA
T-4d29.dc,A-5a92e7,2023-01-04,2023-01-05 01:00:00,25,urgen#t,147,NA,FALSE
T-273811,A-029f6.9,2023-06-23,2023-06-25 01:00:00,49,low,85,NA,FALSE
&T-ce9e96,A-7a0d69,2024-04-25,2024-04-25 22:00:00,22,high,22,5,FALSE
T#-d3a97.5,A-3ce5b8,2023-10-08,2023-10-09 10:00:00,34,urgen*t,169,3,FALSE
T-2@e98a+d,A-854864,2023-09-14,2023-09-16 06:00:00,54,medium,90,5,FALSE
NA,A-$2^d1036,2024-11-30,2024-11-30 07:00:00,7,urge(nt,83,5,NA
T-7b5fdd,A-5a184f,2023-06-28,2023-06-28 04:00:00,NA,low,56,5,FALSE
T-629f53,A-37f9)69,2023-12-29,2023-12-29 19:00:00,19,low,176,NA,TRUE 
T-f367ef,A-c7ff_c2 ,2023-10-12,2023-10-14 15:00:00,63,l$ow,NA,NA,FALSE
T-2b2a49,A_-39b19f,2024-06-04,2024-06-05 04:00:00,28,medium ,174,NA,FALSE 
T-@e6e80^e,A-ffc04f,2023-06-23,2023-06-23 21:00:00,21 ,urgent,21 ,NA,FALSE
NA,A-b4%8f73,2023-06-22 ,2023-06-23 15:00:00 ,39,NA,40,3,NA
T-bf2cc6,A-e2cd1b ,2023-05-12,2023-05-13 08:00:00,32,high,162,3,NA
t&-b43b@6a,a-4ae@22a ,2024-08-09,NA,9,urgent,10,NA,false
T-d553#b7,.A-39b19f,2023-08-06,2023-08-07 01:00:00,25,low,5,4,NA
T-0313d4,A-ad64c6,2024-11-04,2024-11-06 04:00:00,52,m_edium,173,NA,NA
NA,A-f25509,2023-07-13,NA,68,NA,169,NA,NA
T-67350b,A-8ad-ed.c,2024-08-19,2024-08-19 18:00:00,18,lo%w,19,NA,FALSE
T-81c410,A-3f9)cc0,2023-12-07,2023-12-09 08:00:00,56,NA,138,NA,NA
T-e6e1ba,A-#d9^22bf,2023-05-28,NA,41,medium,146,NA,TRUE
T-91edfc,NA,NA,2024-04-01 09:00:00,57,me#dium,68,NA,TRUE
T%-5#1cf@8c,A-fe79a5,2023-05-25,2023-05-25 07:00:00,7,me^dium,123,5,FALSE
(T-ea95ef,A-751%c58,2023-02-07,2023-02-08 08:00:00,32,medium ,147,4,FALSE
T-10ac61,A-2d-4502,2024-05-02,2024-05-02 02:00:00,2,(urgent,171,5,FALSE
T-902d96,A!-76fa4d,NA,2024-12-29 11:00:00,59,high ,147,4,FALSE
)T-3)17894,A-0651*A*4 ,2024-04-20 ,2024-04-20 01:00:00,1,H.IGH,135,3 ,NA
NA,A-42%b791,2023-06-22,2023-06-22 13:00:00,13 ,high,162,5,NA
T-%2d6f-9d,A-fabe19,2023-05-23,2023-05-24 08:00:00,32,urge!nt,63,NA,FALSE
T-21a62a,A-bc4d^48 ,2024-09-20,2024-09-20 09:00:00,9,medi!um,104,5 ,FALSE 
T-435417,A-.02cd8!1 ,2024-02-02,2024-02-02 06:00:00,6,urgent,44,5,FALSE
NA,A-940b8b ,2023-07-14,2023-07-14 15:00:00,NA,low,164 ,5,FALSE
_T-9)a49dd,A-^3$ce5b8,NA,2023-05-09 18:00:00 ,42,high,65,4,FALSE
T@-20d400,NA,2023-10-14 ,2023-10-15 11:00:00,35,high,169 ,NA,NA
NA,A-(917%4_e0,NA,2024-10-31 01:00:00 ,25,NA,161,5,FALSE
.T-1948cd,A-bc87bc ,2023-11-10,NA,51,med+ium,28,NA,FALSE 
T-b9c)a29,A-e98302,2024-08-28,2024-08-30 16:00:00,64,low,37 ,4,FALSE
T-%f9f1f5 ,NA,2023-04-21,2023-04-23 03:00:00,51,hi&gh ,109,4,FALSE
NA,A-95b24a,2023-11-06,2023-11-07 09:00:00,NA,high,NA,3,FALSE 
T-_12a7^d7,A-80(eeb*6,2023-08-02,2023-08-02 02:00:00,2,low,59,NA,NA
T-99ec8e,A-+f$9cc74,2024-11-14,NA,63 ,.low,129,3,FALSE
T-cb95e)f,A-c4ea60,2023-02-16,2023-02-18 10:00:00,NA,NA,74,3,FALSE
T-_2$7d929,A-10b8f2,2023-11-10,2023-11-12 11:00:00,59 ,urge$nt,26,5,NA
T-+6f%af4#8,A-7*c83a.1,2024-04-21,2024-04-21 03:00:00,3,high,82,5,FALSE
T-7b5e96,A-b9eed8,2024-09-29 ,2024-09-29 23:00:00,23,h@igh,162,4 ,FALSE
T-cc!3d2a,#A-b11cd0,2024-01-31 ,2024-01-31 07:00:00,7,m^edium,104 ,NA,FALSE 
NA,A-(2EDAB2,2023-07-31 ,2023-07-31 01:00:00,1,NA,135,3,FALSE
T-9eecab,A-f3$ff05,2023-07-17,2023-07-18 03:00:00,27,high,122,NA,FALSE
T-276a05,A-c37cab,2023-10-17,2023-10-19 14:00:00,62,high,144,NA,TRUE
T-1e0#80e,A-7124#26,2024-08-04,2024-08-04 15:00:00 ,15,urgent ,66,5,FALSE
T-da^9234,A-7d%a956,2024-04-20,NA,35,medium,NA,5,FALSE
T-a6*cf94,)A-1^b707d,2024-10-18,2024-10-19 08:00:00,32,medium,160,NA,NA
T-7^8ed7c,A-b0734!6,2024-08-13,2024-08-15 22:00:00,70,high ,31,NA,FALSE
T--82f258 ,A-ff3c(73,2023-03-19,2023-03-21 18:00:00,66,medium,79 ,3,FALSE
$T-$256979,(A#-038089,2023-04-02,NA,9,NA,96,NA,FALSE
T-8e9bd1,A-1f7acb,2024-06-27,2024-06-29 22:00:00,70 ,NA,131,5,FALSE
T-&544625,@A-a8b!49c,NA,2023-09-26,72,low,105,4,FALSE
NA,A-fdfc-91,2024-02-06,2024-02-08 05:00:00 ,53,urgent,105,4,FALSE
T-21611f,A-8286#1f,NA,2023-01-28 05:00:00,29,low,19,3 ,FALSE
T-24643b ,A-d922bf,2024-02-21,2024-02-21 02:00:00,2,NA,130,NA,FALSE
T-2708AB,A-96E141,NA,NA,8,MEDIUM,42,4,FALSE
t.-5e7096,NA,2023-10-18,2023-10-19 23:00:00,NA,l!ow,35,NA,false
T-7#ba83f,A-ff#c0*4f,2023-02-01 ,2023-02-02 23:00:00,47 ,NA,47,4,NA
T-e^14078,NA,2023-04-27,2023-04-27 02:00:00,2,urgent,16,NA,FALSE 
T-f2e96)f,%A-^96e141 ,2023-04-24,NA,17,NA,NA,NA,FALSE
T-519a0a,A-f5641b,NA,2024-08-11 14:00:00,62 ,medium,132,NA,FALSE 
T-@dca51*9,A-ce66f8,2024-09-14,2024-09-14 07:00:00,NA,urgent,47,NA,FALSE
T-%b(9e44a,A-1ac5e0,2023-06-10,2023-06-12 14:00:00,62,NA,13,NA ,FALSE
T-1(7e8e9,A+-7c6b6b,2023-09-03,2023-09-04 09:00:00,33,high,NA,5,FALSE
T#-82ae01,NA,2023-06-03,2023-06-03 06:00:00,6,medium,150,4,FALSE 
T-e51e43 ,A-+4e960a,2023-04-30,2023-04-30 13:00:00,13,low,41,5 ,FALSE
T-45e6da,NA,2024-03-08,2024-03-09 09:00:00 ,33,low,120,3,FALSE
NA,A-7+c83a1,2023-02-14,NA,44 ,low ,NA,4,FALSE
T-93a37f,A-@95b24_a ,2023-08-08 ,2023-08-08 09:00:00,9,h(igh ,74,NA ,NA
T-6e76@a6,A--625d0*b,2023-09-17,2023-09-18 13:00:00,NA,u!rge_nt,141,NA,FALSE
