subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-.f74e00,A-8ae05d ,2024-12-02,NA,Pro,86,4214,NA,FALSE,NA,FALSE,FALSE,mo+nt)hly ,TRUE
S-c2eeba,)A-65.aeb5,2024-02-02,NA,Basic,9,NA,NA,FALSE,FALSE,FALSE,FALSE,mo)nthly,FALSE
S#-3(71*662,A-bad8-c1,2023-06-12,NA,NA,NA,2646,31752,FALSE,FALSE,FALSE,FALSE,mont#hly,TRUE
S-8ebe-58,A-cea1f0,NA,NA,+Pro,NA,0,0,NA,FALSE ,FALSE ,FALSE,annual,TRUE 
S-6102fe,A-cb5333,2024-06-25 ,NA,Basic,33 ,0,0,TRUE,FALSE,FALSE,FALSE,m^onthly,FALSE
s-6676-fa,NA,NA,NA,p(ro,7,343,4116,false,false,true,false,monthly,true
S-_2%b550a,A-c7ffc2,2023-11-01,NA,Enterprise,30,5970,71640 ,FALSE,TRUE,FALSE,FALSE,NA,TRUE
S-c48d)0d,A-3ce5b8,2024-05-22,NA,Bas)ic,37,703,8436,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7fca0e,A-5b4ebb,2024-08-21 ,NA,B^asic,52,988,11856,FALSE,FALSE,NA,FALSE,NA,TRUE
S-5d343@c,A-9208f0,2023-09-23,NA,Basic,25,475,5700,FALSE,FALSE ,FALSE,FALSE,NA,TRUE
S-7)6B1+76 ,A-6DA850,2024-11-10,2024-12-09,PRO,8,392,4704,FALSE,FALSE,FALSE,TRUE,)MO#N(THLY,FALSE
-S-e746@d2,NA,2023-08-18,NA,Enterpris&e,91,18109,217308,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
S-7b896c,A-ffdfd5,2024-08-18,NA,Basic,30,570,6840,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-c9a9^68,A-bad8c1,2024-03-21,NA,Basic,8,152 ,1824,FALSE,FALSE,FALSE,FALSE,mon#thly ,TRUE
S-f4b64+8,A-8&ae05d,2024-11-27 ,2024-12-28,NA,86 ,17114,205368,FALSE,FALSE ,FALSE,TRUE,an@nual,TRUE
)s-f4a3ac,a-1f!7ac*b,2024-09-22,NA,enterpr-ise,64,NA,NA,false,false,false,false,NA,true
S-42671b,A-118f1c,NA,NA,Enter_prise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,ann)ual,TRUE
S-88cc86,A-80eeb6,2024-12-20,2024-12-31,E#nterp%ri+se,22,NA,52536,FALSE,FALSE,FALSE,TRUE,annu&al,TRUE
S-02b754,A-3b37#d9,2023-10-11,NA,Enterprise,23,4577,54924,FALSE ,FALSE,FALSE,FALSE,annual,FALSE
S-7826c1,A-15-7070,2024-07-23,NA,Pro,18,882,NA,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-#45c2cf,A-7920cc,2023-12-11,NA,Bas$ic,NA,741,8892,NA,FALSE,FALSE,FALSE ,monthl#y,TRUE 
S-df819a,A-ffc04f,2024-09-08,NA,Pro ,20,980,11760,FALSE,FALSE,FALSE,FALSE ,NA,NA
S-983266,A-DCC2F0,2024-09-16,2024-11-03,PRO ,NA,735,8820,FALSE,FALSE,FALSE ,TRUE,A$NNUAL,TRUE 
S-16dfaf,A-#8e47ca,NA,NA,Pro ,19,931 ,11172,FALSE,FALSE,FALSE,FALSE,annual,TRUE
s-f&77847,a-186a!4-4 ,2023-08-23 ,NA,bas#ic,20,380,4560,false,false,true,false,ann%ual,true
s-1053c9 ,a+-69&b156,2024-10-12,na ,)basic,14,266,3192 ,false,false,false,false,annu_al,true
S-8EAE4E,A-DB5E9E,2024-12-16,NA,ENTERPR_ISE ,16,3184,38208,FALSE,FALSE ,FALSE,FALSE,MONTH-LY,TRUE
S-bf$39f7,A-3%793&ee,2024-01-24,NA,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-(a4142f ,A-a8b49%c,2023-10-14 ,NA,#Ba#sic,7,133,1596,FALSE,FALSE,FALSE,FALSE,ann_ual,TRUE
S-e6dee4,A-029f69,2024-11-11,NA,Pro ,3,147,1764,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b76b-a6,A-d4a_c+0e,2024-12-14,NA,Pro,18,NA,10584,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-5^a94f7,A%-_3-28bd0 ,2023-09-26,NA,Pro ,33,1617,19404,FALSE,NA,FALSE,FALSE,month!ly,TRUE 
S@-!61afee,A-7df7a7,2023-06-26,NA,Enterprise,45,8955,107460,FALSE,FALSE,FALSE,FALSE,*monthl%y,FALSE
NA,A-10b8f2,2024-01-29,NA,%Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,FALSE
NA,&a-b3fe05,2024-09-03,NA,ent!erpr)ise,17,3383,40596,false,NA,false ,false,.annual,true
S.-(5bbb53,A-1b7(577,2024-12-03 ,NA,Pro,4,196,2352,FALSE,NA,FALSE,FALSE,annual,TRUE
NA,a-68425$5,2024-12-15,2024-12-26,NA,9,0,0,true,false,true,true ,annual,NA
S-2%d^5c0$4,A-503d5a,2024-03-27,NA ,Enterprise,NA,995 ,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-1b9609,2023-12-02,NA,Basic,18,342 ,4104,FALSE,NA,FALSE,NA,an&nual,FALSE
S-d1885^6,A+-396e5f,2024-10-05,NA,Ente_rpri)se,6,1194 ,14328,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-e6b450,A-eb1312,2024-11-21,NA,Pro,25,1225,14700,FALSE,FALSE,NA,FALSE ,mon$thly,NA
S-0d8cfd,A-4ae22a,2024-08-20,NA,Pro,6,294,3528,FALSE,FALSE,NA,FALSE,annual,TRUE 
S-@86e45a,A-56962b,2024-09-23,NA,Pro,163,7987,95844,FALSE,NA,FALSE,FALSE,annual,NA
S-dcae52,A-0%0cac8,2024-10-29,NA,Enter-p-rise,20,3980,47760,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-1(7b@bdd,.A-bcbe98,2024-11-18,NA,Pro,46,2254 ,27048,NA,FALSE,NA,NA,annual,TRUE
S--f24690,A%-^756192,2024-11-18,NA,Basic,NA,361,NA,FALSE,FALSE,FALSE ,FALSE,m+onthly,TRUE
S-9a3e85,A-@8ae$3^f$c,2024-08-06 ,NA,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
-S-1c2a4a,A-b7*b7b7,2024-12-29,NA,P$ro,24,NA,NA,FALSE,FALSE,FALSE,FALSE,an(nual,TRUE
S-c37ee1,A-917&4e0,2024-12-08,NA,Basi*c,60 ,1140 ,13680,FALSE,FALSE,NA,FALSE,NA,TRUE
S-4ebd94,A-c62e55 ,2024-03-07 ,NA,P)ro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,TRUE
s-617_97c,a-_ad_296b,2024-07-25,NA,basic,38,722,8664,false,false,false,false,annual,true
(S-f8d0a2,A-a0c!a4e,2024-05-15,NA,Basi^c,11,209,2508 ,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-d0eeb(2 ,A-fce879,2024-10-18,NA,Pr#o,45,0,0,TRUE,FALSE,TRUE,FALSE,monthly,TRUE
S-10fc7d,A-cab532,2024-10-14,NA,Ent(e+rpris&e,11,2189,26268 ,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c249f%b,A-cc98bc,2023-12-25,NA,Basic,32,608,7296,FALSE,FALSE,FALSE ,FALSE,monthl$y,TRUE 
S*-+c@86492,&A-c43359,2024-11-18,NA,)Pro,38,1862,22344,FALSE,FALSE,FALSE,FALSE,*annual ,NA
NA,A-80eeb6,2023-07-15,2024-11-05,Basic,34,646 ,7752,FALSE,FALSE,FALSE,TRUE,m%onthly,TRUE
S-86bcda,A-4a4c2d,2024-09-18,NA,Ba^s&ic,54 ,1026,12312,FALSE,TRUE,FALSE,FALSE,mon-t(hly,FALSE
S^-ee956d,A-96bbc6,2024-09-01,NA,NA,39,NA,22932,FALSE,FALSE,FALSE ,FALSE,ann&ual,TRUE
S-.404132 ,A-3&9ddf4,2024-12-20 ,2024-12-29,Pro ,40,1960 ,23520,FALSE,FALSE,FALSE ,TRUE,)a.nn_ual,TRUE
S-4d!5ab5,NA,2024-08-08,NA,E)nterprise ,12,2388,28656 ,FALSE,FALSE,FALSE,FALSE,NA,NA
S-e5d9a4,A-)09316c,NA,NA,Enterp.rise,70,13930,167160,FALSE,TRUE ,FALSE,FALSE,a.nnual,TRUE
NA,A-7920*cc,NA,NA,Basic,39,741,8892,FALSE ,FALSE,FALSE,FALSE ,mon$th#ly ,TRUE
S--cce4fc,A-659280,2023-11-28,NA,Pro,13,637,7644,FALSE,FALSE,FALSE ,NA,a.nnual,TRUE
S-3cae45,NA,2024-10-18,NA,En%terprise,7 ,1393,16716,FALSE,FALSE,FALSE,NA,a#n_nu*al,TRUE
S-82b11e,A-.0651a4,2024-12-06,NA,Bas@ic,21,399,4788 ,FALSE ,FALSE,FALSE,FALSE ,an.nu@al,TRUE
S-23d18f,NA,2023-11-21,2024-02-04,Ba!si^c,44,0,0,TRUE,FALSE,FALSE,TRUE,NA,TRUE
S-652-885,A-59f7+24,2024-12-08,NA,Basic,18,342,4104,FALSE,FALSE ,FALSE,FALSE,m-onthly,TRUE
S-2e7b85,A-328bd0,2023-10-19,NA,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-48c5b)e,A-fa2-04)1 ,NA,NA,P@ro,NA,0,0,NA,FALSE ,FALSE,NA,annual,TRUE
S-27.7111,A-625d0b,NA,NA,Pro,9,NA,5292,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-505f35,NA,2023-12-02,NA ,Ent*erp+ri+se,NA,4378,52536,NA,FALSE,FALSE,FALSE,annu@al,TRUE
S-70b6_55 ,NA,2024-08-16,NA,Pro,53,2597,31164,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-4ac#0bb,A-7+c6b!6b,2024-12-25,NA,Pro,28,1372,16464,FALSE,NA,FALSE,FALSE ,month!ly,FALSE
S-4ea56%4,A-de5+8ca,2024-08-09,NA,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1@a9c5c,_A-c*58*f49,2024-11-02,NA,Basic ,70,NA,0,NA,FALSE,NA,FALSE,ann)ual,TRUE 
S-2.3dab0,)A-65aeb5,NA,NA,*P(ro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-d396d1,A-2e@dab2,2024-03-05,2024-10-11,Pro,NA,NA,9996,FALSE,FALSE,NA,TRUE,mont-hly,TRUE
S-f182&6f,A-4c6f11,2024-03-30,NA,NA,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1c3a&42,A-f45426,NA,NA,En^t-erprise,20,3980,NA,FALSE ,FALSE,FALSE,FALSE,annu-al,TRUE
S-27c00d,A*-a6d261,2024-06-08 ,NA,Basic,48 ,912,10944,FALSE,FALSE ,FALSE,FALSE,month*ly,TRUE
S-2e4018,A^-7f8@241,2023-06-06,NA,Enterprise,NA,6766,81192,FALSE,TRUE,FALSE,NA,monthly,TRUE
_S-4DA459,A-0)2CD81,2024-12-29,NA,PRO,44,2156,25872,NA,FALSE,FALSE,FALSE,ANNUAL,TRUE
s-5879cf,&a-a-09355,2024-09-02,NA,enterprise,NA,NA,71640,false,false,false,false,monthly,true
NA,A(-00cac8,2023-09-16,NA,NA,8 ,392,4704,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
S-e0f238,A-4!63db(0,2024-12-09,NA,P)ro,35,1715 ,20580,FALSE,FALSE,FALSE,FALSE,ann#ual,TRUE
S-752e61,A-e3bd71,2024-03-24,NA,Ent_er@pri+se,31,6169,74028,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-1a3d9c,A-684255,2024-07-07 ,NA,Pro,11,539,6468,FALSE,NA,FALSE,FALSE,NA,FALSE
NA,A-94f8c9,2024-04-17,2024-05-29,E(nterp#rise,13,0,NA,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-a45a12 ,A-dcc3f)1,2023-12-27,NA ,Basic,21,399,4788,NA,FALSE,FALSE,FALSE,mon#thly,TRUE
S-975ee4,NA,2024-11-18,2024-11-24,Pro,14,686,NA,FALSE,NA,FALSE,TRUE,annual,FALSE
.S-50c6f.5,+A&-a6d261,2024-04-26,2024-11-26,E%n(terprise,103 ,20497,245964,FALSE,FALSE,FALSE,TRUE ,NA,TRUE
(S-1_50c8e,A^-58b9ff,2024-11-03 ,NA,%Pro,33 ,1617,19404,FALSE,FALSE,FALSE,FALSE,m@onth.ly,TRUE
S*-da&2f0b,NA,2024-08-10,NA,Enterprise,12,2388 ,28656,FALSE,TRUE,FALSE,FALSE,NA,TRUE
$S-$2$bc860,A-98a5^9a,2023-11-10,NA,Pro,56,2744,NA,FALSE,TRUE ,NA,FALSE,NA,FALSE
S-da.9d5f,A-a33200,2024-10-21,NA,Basic,29,551,NA,FALSE,FALSE,NA,FALSE,@a_nnual,TRUE
S-c7f2e5,A-34ea2f ,2024-11-09,2024-11-19,Enterprise,21,4179 ,50148 ,FALSE,NA,FALSE,NA,annual,TRUE
S-eef92e,A-fdf!c91,2024-08-11,NA,Pr^o,66,3234,38808,FALSE,FALSE,FALSE,FALSE,annu_al,TRUE 
S^-3947da,A-37f+969 ,2024-09-12,NA,Ente#rprise,30,5970 ,71640 ,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-&51590f,A-249_769 ,2024-11-17 ,NA,NA,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
NA,NA,NA,NA ,BASIC,70,0,0,TRUE,FALSE,FALSE,FALSE,MONTHL+Y ,FALSE
NA,NA,2024-01-14,NA,Ente%rprise,5,995 ,11940,FALSE,FALSE ,FALSE,FALSE,mo_n+thly,TRUE
S-ebe172,A-c4+ea60,2023-05-29,NA,Basic,18,342,NA,FALSE,FALSE,FALSE,FALSE,mon$thl%y,TRUE 
S-!a^413(9f,_A-c45b23,2024-02-01,NA,P.ro,5,NA,2940,FALSE,FALSE,FALSE,FALSE,m#onthly,TRUE 
NA,A-02@cd81,2024-05-04,NA,Pro,NA,2156,25872,NA,FALSE ,NA,FALSE,a(nnual,FALSE
S-4e63e7,A_-a33200,NA,2024-11-24,Enterprise,29,5771,69252 ,FALSE,FALSE,FALSE,TRUE,annual,TRUE
NA,#A-8ed5dd,2024-08-21,NA,Basic,5,95,1140,FALSE,FALSE ,FALSE,FALSE,annual ,TRUE
@S-7.4d86d,A-5ed9+8d,2024-12-20,NA,_Basi&c,54,1026,12312,FALSE,TRUE ,FALSE,NA,annual,TRUE
S-AD&3^2A8,NA,2024-12-11,NA,PRO,21,1029,12348,FALSE,FALSE,FALSE,FALSE,MON-THL-Y,TRUE
NA,A!-3be5.6b,2024-02-01,2024-03-05,Pr$o,35,NA,20580,FALSE,FALSE,FALSE,NA,mont&hly,TRUE
S-3eb56%d,A-463db0,2024-12-31,NA,_Pro ,15,735,8820,FALSE,NA,FALSE,FALSE,annual,TRUE
S-2&1bd9b,A-65a46c,2024-12-24,NA ,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,annual,TRUE
s-2e0575,a-@4814a3,2024-11-06,2024-12-31,NA,87,NA,207756,false,false,false,true,NA,true
NA,A.-fda07f,2024-09-14,NA,Pr$o,34,1666,19992,FALSE,FALSE,FALSE,FALSE,annual,NA
S-9(842bb,A-4814a3,2024-10-27 ,NA,NA,87 ,17313,207756,FALSE,FALSE,FALSE,FALSE,NA,NA
S-12ed58,)A-1f0ac7,2024-11-14,NA,$Basic,32 ,608,7296,FALSE,FALSE,FALSE,FALSE,annua*l,TRUE 
S-)be3^ff6,A-de5#8ca,NA,NA,Pro,105,0,0,TRUE,FALSE,FALSE,FALSE,an_nual,FALSE
S-a36281,A@-c45b2)3,2023-12-29,NA,B&asic,8,152,1824,FALSE,FALSE,NA,FALSE,month@ly,TRUE
S-7d651b,A-4e!f964,2024-11-15,NA,Pro,28,1372,16464,FALSE,FALSE,NA,NA,mont%hly,TRUE
S-668cdc,.A-40de06,2023-11-08,NA,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,#mo*nthly,TRUE
S-3ef584,NA,NA,NA,Enterp%rise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9211e5,NA,NA,NA,Enterprise,28,5572,66864,FALSE,NA,FALSE,FALSE ,annual,TRUE
%S-_3ae2dd,A-f45426,2024-08-05,NA,Basic,57,0,NA,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-942caf,A-812^c@5b,NA,NA,Basic,71,1349,16188,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d71bdd,A-c45b2-3,2024-05-26,NA,Enterp*rise,NA,1791 ,21492,FALSE ,FALSE,FALSE ,FALSE,ann_ual,FALSE
S-f3(27$31,A_-2-0736a,2024-10-02 ,NA,Enterpr#ise,50,0,0,TRUE,FALSE,FALSE,FALSE,mo+nthly,NA
S-911b0a,A_-8*ed5dd ,NA,NA,Pro,5,245 ,2940,NA,FALSE,FALSE,FALSE,NA,TRUE
!S-d09309,A-d49cc5,NA,NA,&Pro,75,3675 ,44100,FALSE,FALSE,FALSE,FALSE,mo%nthly,TRUE
!S-42&60ed,A$-4-f18f0,NA,NA,B%asic,24,456,5472,FALSE,FALSE,FALSE,FALSE,&a+n+nual ,TRUE 
S-c7e38a,A#-2e%dab2,2024-10-03,NA,Basic,17,323,3876,FALSE ,FALSE,FALSE ,FALSE ,annual,TRUE
S-_d22c1d,NA,2024-09-18,NA,Pro ,86,4214,50568,FALSE,FALSE,TRUE ,FALSE,monthly ,FALSE
S-AADF8*3,A-700ADE,2024-11-20,2024-12-04,NA,9,1791,21492,FALSE,FALSE,FALSE,TRUE,ANNUAL,TRUE
S-0$96835,A-11&7*171,2024-10-20,NA,NA,45,0,0,TRUE ,FALSE,FALSE,FALSE,monthly,TRUE
S-8ba96c,A%-f6b2!fb,2024-06-20,NA,Enterprise,23,NA,54924,FALSE,FALSE,FALSE,FALSE,$annual,TRUE
+S-31.12d0,A)-68f37-c,NA,NA,Basic,94,1786,21432,FALSE,FALSE,FALSE,FALSE,mon$thly,TRUE
S)-7ea5d9,A-6842%55,2024-08-05,NA,P@r#o ,10,490,5880,FALSE,TRUE,FALSE,FALSE,(monthly,TRUE
S-c796c1,A-aa951^1,2023-10-11,NA ,Pr@o,23,1127,13524,FALSE,FALSE ,FALSE,FALSE,monthly ,TRUE
S-0ea795,A-d3c88e,2024-10-27,NA,Pro,16 ,784,9408,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3_2545c,A-7dacce,2024-11-13,NA,Enterp#rise,15,2985,35820,FALSE,FALSE,FALSE ,NA,annual,FALSE
S-2^aaca&3 ,NA,2024-12-18,NA,Enterprise,26,NA,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6f@de5e,A-7c4956,2024-12-20,NA ,Basic,27,513,6156,FALSE,FALSE,FALSE,FALSE,annua!l,TRUE
S-7_ccc38,NA,2024-07-13,NA,Basic ,69,1311,15732,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ff9bde,A-8bde0c ,2024-12-20,2024-12-22,(Pro,12,588,7056,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
*S-a01d87,A-e5$d6.ab,NA,NA,Basic,9,171,2052 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9AC7CB,A-712F1C,2024-04-19,NA,PRO,18,882,NA,NA,FALSE,FALSE,FALSE,MONTHLY,TRUE
S-b*47d75,A-)b2225)d,2024-05-13,NA,Ent*erpr!is%e,47,9353,NA,FALSE,NA,FALSE,FALSE,annual,TRUE
NA,NA,2024-11-03,NA,Pro ,NA,784,9408,FALSE,TRUE,FALSE,FALSE,annual ,TRUE
NA,NA,2023-09-25,2024-01-07,Pro,15,NA,NA,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-4#6ff9c,A-1.39c3b,2024-11-27 ,2024-12-16,Pro,28,NA,16464,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
NA,A-1b!7&577,2024-11-15 ,2024-11-15,Ba)sic,10,190,2280,FALSE,FALSE ,TRUE,TRUE,_mo(nthly,TRUE
@S-40adae,A-8145a0 ,2024-01-26,NA,Ba@sic ,10,190,2280,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-db4!e11,NA,2024-08-09,NA,$Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,mon.th!ly,TRUE
S-+e4a*862 ,A%-3ce5*b8,2024-10-03,NA,(Enterprise,8,0,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE
S!-e7cb68,$A-474ad*4,2024-01-29,NA,Pro,9,441,5292,NA,FALSE,FALSE ,FALSE,+annual,TRUE
.S-e093a9,A-8$0eeb6,2023-08-02 ,NA,P@ro,22,1078 ,12936,NA,TRUE,FALSE ,FALSE,monthly,TRUE
NA,A-158f4#e,2023-08-30,NA,NA,61,0 ,0,TRUE,NA,FALSE,FALSE,m%on%th!ly,TRUE
NA,A-533452,2024-11-28,NA,NA,15,NA,35820,NA,FALSE,TRUE ,FALSE,mon^thly,TRUE
S-58b2&2d,A-6f50a$e,2024-12-31,NA,Enterpr(ise ,19,3781,45372,FALSE,FALSE,NA,FALSE,monthly,TRUE
S*-42DAAA,@A@-08E3+4E,2024-08-07,NA,NA,77,1463,17556,FALSE,FALSE,NA,FALSE ,ANNUAL,FALSE
S-f&a0d9e,A-726cfa,2024-12-16,NA,Enterprise,38,7562,90744,FALSE ,FALSE,FALSE,FALSE,!monthly,FALSE
s-55c61c,+a-8b0)451,2024-12-21,NA,enterprise,41,8159,97908,false,NA,false,false,%a_nn.ual,true
S-9917a2,A#-a*c14bb,2024-02-29,NA ,Pro ,NA,0,0 ,TRUE,FALSE ,FALSE,FALSE ,ann.ual ,TRUE
S-15491!8,A-c$1dfe1,2024-09-22,NA,Bas.ic,26,494,5928,FALSE ,FALSE,FALSE,NA,monthly,NA
S-20152a,A-fabe19,NA,NA,Enterpri-se,33,0,0,TRUE,FALSE ,FALSE,NA,annu*al,FALSE
S-f0e08e,A-69*b1*56 ,2024-09-16,NA ,Enterp)rise,13,2587,31044,FALSE,FALSE,FALSE ,FALSE ,monthly,TRUE
S-0896f4,A-$78_1cc0,2024-12-08,NA,Ba)sic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,NA
S-328ac2,_A-417d2f,2024-10-14,NA,NA,4,196,2352,FALSE,FALSE,FALSE,FALSE,NA,FALSE
S-4d$f118,A-86#fc1d,2024-10-28,2024-11-02,B@a#sic,26,NA,5928,FALSE,NA,FALSE,TRUE,monthly,TRUE
S-01bbff,A@-de24d*5,2024-11-17,NA,NA,5 ,95,1140,FALSE,FALSE,FALSE,FALSE,)annual ,TRUE
S-31d765,A-7dacce,2024-12-04,NA,Pro,12,0,0,NA,TRUE,FALSE,FALSE,an!nual,TRUE
S-c@64b73 ,A-de58ca,2023-04-20 ,NA,Pro,15,735,NA,FALSE,FALSE,NA,FALSE,annual,TRUE
s-72$0940,a-2b#c93d ,2023-07-29,NA,basic,NA,380,4560,false,true,false,false,m*onth@ly,true
S.-e75)3fa,A-$a6d261,2024-02-06,NA,Pro,28,1372,16464,FALSE,TRUE,NA,FALSE,annual,TRUE
S-755502,NA,2024-05-28,NA,Enter#pri!se,18,3582,42984 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S%-54*80a7,A-94d3da ,2023-06-05,NA,Enterprise,NA,8159 ,97908,FALSE ,TRUE,FALSE,FALSE,annual,TRUE
S-^db7a77,A-7df7a7,2023-12-13,NA ,E)nterp(ris!e,15,2985,NA,FALSE,FALSE,NA,FALSE,a&n.nual,TRUE
S-64^03db,NA,2023-11-02,NA,)Ba&si$c,51,969,11628,FALSE,FALSE,FALSE,FALSE,mont&hly,TRUE
NA,NA,2024-10-15,NA,Enterprise,70,13930,167160,FALSE,FALSE ,FALSE,FALSE,#monthl$y,TRUE
S-20f1bd,NA,2024-02-16 ,NA,Pro ,16,784,9408,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
S--bbf^f#6f,A!-df10d&b,2024-05-19,NA,P%ro,26,NA,15288,FALSE,FALSE ,FALSE,FALSE,monthly ,TRUE
S-3a69@4d,A-781cc_0,2024-11-10,NA,Pro,20,980,11760,FALSE,NA,FALSE,FALSE,monthly,FALSE
S-e1820e ,A-0651a4,2024-11-24,NA,E^n)terprise,NA,3781 ,45372,FALSE,FALSE,FALSE,NA,annual,TRUE
S-67595c,A-508199,2024-02-08,NA,B$a&si^c,27,513 ,NA,FALSE,FALSE,FALSE,FALSE,annual,FALSE 
NA,A-71615e,2024-07-04,NA ,Enterprise,15,2985,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
NA,@A-dec005,2023-12-22 ,NA,En!terpri_se,NA,6169,74028,FALSE,FALSE,FALSE,FALSE,mon@thl-y,TRUE
NA,NA,2024-11-28,NA,Basic,29,551,6612,NA,NA,FALSE,NA,annu*al,TRUE
S-59d050,NA,2024-10-11,NA ,Pro,45,2205,NA,FALSE,TRUE,FALSE,FALSE,monthly ,NA
$S%-a3b329,A-3a7284,2024-12-23,NA,Basic,NA,703,8436 ,FALSE,FALSE,TRUE,FALSE,monthl!y,FALSE
S-2%88_1e0,A-42e_5e1,2024-07-21,NA,Pro,1,NA,NA,FALSE,FALSE,TRUE,FALSE,annu*al,TRUE
S-5d532c,A-cd458b,2024-12-26,NA,NA,10 ,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE
S-&f9c661,A-1e.50e0,2024-09-05,NA,^Enterpris$e ,19,3781 ,45372,FALSE,FALSE,FALSE,FALSE,NA,NA
S-817e4b,A-42)b791,2024-10-08,NA,En@terprise,75,14925,179100,FALSE,FALSE ,FALSE,NA,ann_ual,FALSE
S-59+be40,NA,2024-10-21,NA,NA,13,247,2964,FALSE,NA,NA,NA,annual,TRUE
S-d82234,A-d77f^4c,NA,2024-12-18,Pro,NA,196 ,2352,FALSE,TRUE,FALSE,TRUE,annual ,NA
S-68f#388,A-671f31,2024-11-27,NA,Basic,59,1121,13452,FALSE,NA,FALSE,FALSE,monthly,TRUE
+S-eae806,^A-c37601,2024-12-30,NA,Enterpri!se,54,10746,128952,FALSE,FALSE,FALSE,FALSE ,monthly,FALSE
S)-1f0d7f,A-32(728c,2024-05-05,NA,Basic ,20,380,4560,FALSE,FALSE,NA,FALSE ,annual ,TRUE
S-544f3!4,A-fdfc91,2024-05-09,NA ,Pro,29,1421,17052,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
S^-e7&1203,A-117171,2024-10-02,NA,NA,NA,8955,NA,FALSE,FALSE,TRUE ,FALSE,NA,TRUE
NA,_A-907!7b0,2024-11-18,NA,Basic,2,NA,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-efdeae,A-^3793#ee,2024-10-23,NA,En%terpris^e,49,9751,117012,FALSE,FALSE,NA,FALSE,NA,FALSE
)S-29CCB8,NA,2024-12-28,NA,BASIC,25,475,5700,NA,NA,FALSE,FALSE,+ANNUAL,TRUE
S-46701+6,A-e83938,2024-11-28 ,NA,NA,7,1393,16716,FALSE,FALSE,FALSE,FALSE,$monthly,TRUE
S-12a13c,A-40a-5#57,2024-12-14,NA,Enterpr#ise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-82ffc-a,A!-508199,2024-01-30,NA,Enterprise,19,3781,45372,FALSE,FALSE,NA,FALSE,annual,FALSE
S-8)5b!5ce,A-&e7a1e2,NA,NA,B$asic ,10,190,2280,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
