subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S*-117d65,A-!86@902e,2024-11-30,NA ,B.as@ic,34 ,646 ,7752,FALSE,FALSE,NA,FALSE,a&nnual ,TRUE
S-_5*2!9f0c ,A-592832 ,2024-11-28,2024-12-10,Pro,18 ,0,0,TRUE,NA,FALSE,TRUE ,NA,TRUE
S+-3d58&c6,A-054577,2024-06-15,NA,Basic,NA,646,7752,FALSE ,FALSE,FALSE,FALSE,month)ly,TRUE 
S-b3^3_593,A-7641d3,2023-10-02,NA,Pro,11,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-c6287d ,A-075038 ,NA,NA,Pro ,17,833,9996 ,FALSE,FALSE,FALSE,FALSE,monthl*y,TRUE
S-a2cd6a,A-508199,2024-12-11,NA,Enterprise,19,0,0 ,TRUE,FALSE,FALSE,FALSE,mo$nthl&y,TRUE
S-30a9dd,A-417d2f,NA,NA,Basic,8,NA,0,TRUE,FALSE,FALSE,FALSE,an-nual,TRUE
S)-EEF_0CD ,A-600734,2024-01-13,NA,PRO,29,1421,17052,FALSE,FALSE,FALSE ,FALSE,ANNUAL,TRUE
S-15a89+7,A-d26ab4,2024-11-08,NA,Enterprise,9,0,0,NA,FALSE,FALSE,NA,NA,FALSE
S-9EE11D,A-104F1A,2024-10-11,NA,PRO,24,1176,14112,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-f76252 ,NA,2024-10-07,NA,Basic,23,437 ,NA,FALSE,FALSE,FALSE,FALSE,annual,NA
NA,A-bc4d4@8,2024-11-28,NA,Ente@rpr^ise,35,6965,NA,FALSE,FALSE,FALSE,NA,annua&l,FALSE
S-75985b,A-379^3e^e,2023-11-25,NA,Enterpris.e,49,0,NA,TRUE,FALSE,FALSE,FALSE,mo&nt+hly,TRUE
S-765a5f,NA,2024-04-01,2024-04-02,P#ro,35,1715,20580 ,FALSE,FALSE ,FALSE,TRUE,annua%l,TRUE 
S-c318ea ,^A-ccb686,2024-08-17,NA,^Ent.e%rprise ,NA,1990,23880,FALSE,FALSE ,FALSE,FALSE,month&ly,TRUE
NA,NA,2024-09-25,NA,Ent_erpr-is!e,12,NA,28656,FALSE ,FALSE ,FALSE,FALSE,annua^l,TRUE
S-6_c4770,A-fa3095,2023-09-18,NA,NA,70,0 ,0 ,TRUE,FALSE,NA,FALSE,&monthly,TRUE
S-694277,A-34d880 ,2024-10-11,NA,Ente&r$prise,4 ,796 ,9552,FALSE,FALSE,FALSE,FALSE,monthl!y ,TRUE
%S$-97fab7 ,A-8_ed5dd ,2024-03-27,2024-10-08,Bas-ic,5 ,95,1140,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-fb#4fae ,A-39b19f ,2024-03-25,2024-05-01,NA,41,8159,97908,FALSE ,NA,FALSE,TRUE,mon%thly,NA
S-7b211a,A-e&5#d6a)b,NA,NA,Pro,32,1568,18816,FALSE,NA,NA,FALSE,!a#nnual ,TRUE
S-da9362,A(-b2225d,2024-05-21,NA,&Basic ,47 ,893,10716,FALSE,FALSE,FALSE ,FALSE ,annual,TRUE
S-79b038,A-b07b56,2024-11-29,NA,Basic,25,475,5700,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
S-9a6a1b,NA,2024-03-09,NA,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,annual,NA
S-82348a,#A-_4e960a,2024-04-02 ,NA,Basic,12,NA,NA,TRUE,FALSE,FALSE,FALSE,an$nu@al,FALSE
NA,A-39ddf4,2024-12-21,NA,Pro,40,1960,23520 ,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
S-dd5a4c,A-716841,2024-05-13,NA,@Basic,161,3059,36708,FALSE,FALSE ,FALSE,FALSE,ann%ual,TRUE
S-54bb4e,A-5*4_d94a ,2023-12-16 ,NA,Basic,55 ,1045,12540 ,NA,FALSE,FALSE,FALSE,monthly,NA
NA,A-09316c,2024-12-29,NA,-Enterp#rise,70,13930,167160,FALSE,FALSE,NA,NA,ann&ua@l,TRUE
s-eea4ae,a-ffc04f,2024-09-14,NA,pro,13,0,0,true,false,false,false,NA,false
S-.bd02!dd,A-eb7fac,2023-12-26,NA,)P!ro,NA,NA,7056,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-6d4050,NA,2024-12-09,NA,Enterpri@se ,20,3980,47760,FALSE,FALSE,NA,FALSE,monthly,TRUE
S-3^bb329,$A-1#e1b80,2024-07-21,NA,Pro,NA,2450,29400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f639fb,A-!9f2731,2024-10-12,NA,Pro,27,0,NA,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-466093,A-883b7d,2024-08-17,NA,NA,78,1482,17784,FALSE,FALSE,FALSE,FALSE ,a-nnua&l,TRUE
S-8bbfcd,A--eb1312,2024-12-02,NA,Basic,NA,475 ,5700,FALSE ,FALSE,NA,FALSE,annual,FALSE
NA,A^-35083d,2024-08-04,NA,Pro ,48,0,NA,TRUE,FALSE,FALSE ,FALSE ,NA,TRUE
S-c920_9(9,#A-7f4d#b3,2024-12-08 ,2024-12-14,Enterpris+e ,24,NA,57312,FALSE,FALSE,FALSE,NA,annual,TRUE 
S-188518 ,A-86f+c1d,2024-11-08,NA,Enterprise,26,0,0,TRUE,FALSE ,FALSE,FALSE,(monthly,TRUE
)S-4f8c90,NA,2024-03-18,NA,Basic,29,551,6612,FALSE,FALSE ,FALSE,FALSE ,annua*l,TRUE
S-495e57,A-bbc.3(46,2024-08-31 ,2024-10-26 ,&P%ro,20,980,11760,FALSE,NA,FALSE,TRUE,an&nual,NA
S-3fbf9e,@A-00bed1,2024-04-06,NA,NA,28,1372,NA,NA,FALSE,FALSE,FALSE,monthly,TRUE
S-15be1c,A-b20d99,NA,NA ,NA,27,1323,15876,FALSE,FALSE,FALSE,FALSE,_monthly ,TRUE
S-a18ab!0,A-309e54,2024-12-21,NA ,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,month(ly ,TRUE
S-008cab,A-202b67,2024-05-31,NA,Pro,11 ,539,6468,FALSE,FALSE,FALSE ,FALSE,m-onthly,FALSE
S-09950d,A-5f2961,2024-11-27,NA,Enterpri%se,7,1393 ,16716,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-8b24a0,A-309e54,2024-12-29,2024-12-30 ,Pro,33,1617,19404,FALSE,FALSE,FALSE,NA,NA,TRUE
S-648618,A-726cfa,NA,NA,Pro,21,NA,12348,FALSE,FALSE,FALSE,FALSE,mo-nthly,FALSE
S-d9659f,A-a!a9511,2024-07-04,NA ,Enter)prise,NA,4577,54924,FALSE,FALSE ,FALSE ,FALSE,annual,FALSE
S-ddba_d0,A-*bad8c1 ,NA,NA,Basi$c,42,798,9576 ,FALSE,FALSE,FALSE,FALSE,mon!thly ,TRUE
%S-1f9da0,A-97@7ca0 ,2023-10-15,NA,B(asi.c,11,209,2508,FALSE,FALSE ,FALSE,FALSE,mon_th(ly,FALSE
NA,A-18793f,2024-12-23,NA,NA,148,7252,87024,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-e0179e,NA,2024-03-24,NA,NA,13,0,0,true,false,false,false,monthly,true
NA,.A-09*540!c,2024-08-03,2024-11-29,NA,67,1273,15276,FALSE,FALSE,NA,TRUE,monthly,TRUE
S-c1446e,A-!9289f6,2023-11-15,NA,Enterprise ,22,0,0 ,TRUE,NA,FALSE ,NA,monthly,TRUE
S-27e9_ad,A-05f0e5,2023-10-18,NA,Basic,32 ,608,7296,FALSE,FALSE,FALSE,NA,annual,TRUE
S-c088(05,A-6$f8ad^2,2024-09-03,2024-10-03,Pro,18,882,10584,FALSE,FALSE ,FALSE,TRUE,NA,TRUE
S-4012(d6,A+-f927)92 ,2024-10-31,NA,Pro,15,735,8820,FALSE,TRUE,NA,FALSE,ann#ual,TRUE
S$-4236fa,A-4437e4 ,2023-11-17,NA,Basic,17,323 ,3876,FALSE,FALSE,FALSE ,FALSE,monthl)y,TRUE
S-a%87c2f,A-4a^e22a,2024-05-28,2024-10-14,Enterprise ,28,5572 ,66864,FALSE,FALSE,FALSE,NA,annual,FALSE
S-3df^6ee ,A-&afa505,2024-05-10,NA,Enterprise,70 ,13930 ,167160,FALSE,FALSE,FALSE,FALSE,@m$o^nthl@y,TRUE
S-ca9532,A-309e54,2024-12-14 ,NA,Enterprise,15,2985,35820,NA,FALSE,FALSE,FALSE,annual,TRUE
S-be42e1,A(-9f2731,2024-10-22,NA ,$Pr*o,39,0,0,TRUE,FALSE,FALSE,FALSE,*an-n-ual,TRUE
NA,A-474ad4,2023-12-20,NA ,Basic,17,323,3876,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
#S-%3c5dab,A-7da9%56,2024-08-13,NA,Basic,13,247,2964,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
S-e43d0(d,A-de24d5,2024-11-18,NA,E_nt$erprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-f5_df4a,A-58b9f^f,2024-06-26,NA,Pro,6,NA,3528,FALSE,FALSE,FALSE,FALSE ,annual,FALSE
NA,A-c-ea1!f0,2024-06-01,NA,Basic,25,475,5700,FALSE,FALSE,TRUE ,FALSE,annual,FALSE
S-1ff580,.A-6965e1,2024-12-26,NA,&Enterpri#se,13,2587,31044,FALSE,FALSE,FALSE,FALSE,mont+hly,FALSE
S^-f40+285,A-bb1eaa,2024-07-28,NA ,Basic,21,399,NA,FALSE,FALSE,NA,FALSE,monthl*y ,TRUE
S-!c59502,A-bf7919,2024-12-07 ,NA ,Enterprise,3,597,7164,FALSE,NA,NA,FALSE,monthly,TRUE
NA,NA,2024-08-27 ,2024-11-03,Enterprise,49,9751,117012,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-b4(8787 ,NA,NA,NA,Pro,22,1078,12936,FALSE ,FALSE,FALSE,NA,annual,TRUE 
S-d859b7,A-66224b,2024-12-30,NA,Enterpris)e,92,0 ,0,TRUE,FALSE,FALSE,FALSE,*annual,TRUE
S-49d73e,A-f44180,2024-06-30,NA,Ent^erprise ,35,0,0,TRUE,FALSE,FALSE,FALSE,annu+al,TRUE
S-DFAD0A,A-7D514C,2024-09-08,NA,BA(SI-C,17,0,0,TRUE,FALSE,FALSE ,FALSE,MONTHLY,TRUE
S%-$d)ec1fb,A#-297a2d,2023-08-30 ,NA,Ente#rprise,36,7164,85968,FALSE,TRUE,FALSE,FALSE,m&ont%hly,FALSE
S-90a6^c9,A-&c3*7cab,NA,NA,Pro,46 ,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e3!39fb,A-c1#e51e,2024-10-31,2024-12-18,#Enterpris^e,14,2786,33432,FALSE,NA,FALSE ,TRUE,NA,TRUE
S-f4a92a,A-ccb686,2024-02-02,NA,Pro,14,686,8232,FALSE,FALSE,NA,FALSE,annual,FALSE
S-d1f7ad ,A-c222a*b,2024-10-31 ,2024-11-29,Ba.sic,32 ,608,7296 ,NA,NA,FALSE,TRUE,ann(ual ,FALSE 
S-8@1fc45,A-@5a215a,NA,NA,Pro,87,NA,0,TRUE,FALSE,NA,FALSE,an@n&ual,TRUE
S-a2$5ed+2,A-65aeb5,2024-08-19,2024-09-25,%Enterprise,NA,1791 ,21492,FALSE,FALSE,FALSE,TRUE,mon&thly,TRUE
S-51b3ed ,A-702_032,2024-10-28,NA,Basic,28,532,6384,FALSE,TRUE ,FALSE,FALSE,ann!ual,TRUE
S-d(604ec,A-6+7(be94,NA,NA,Ba#sic,26,494,5928,FALSE,FALSE,FALSE,FALSE,mo.nthl!y,TRUE
S-864b0c,A-)f!2*55+09,2024-07-14,NA,Enter^prise,32,6368,76416,FALSE,FALSE,NA,FALSE,an^nual,TRUE
S-4c48%52,A@-71615e,2024-11-06,NA,NA,73,NA,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE
S-$7576bd,A-3*54f12,2024-10-18,NA,Enter-prise,9,1791 ,21492,FALSE,FALSE ,FALSE,FALSE,-ann!ual,TRUE
s-b41269,a-e5d6ab,2024-03-23,NA,enterpr*ise,15,NA,35820,NA,false,false,false,a$nnual,true
S-786a36,A-5ed98d,2024-07-18,NA,E-nterpr^ise ,24 ,4776,57312 ,NA,FALSE,FALSE,FALSE,annu_al ,TRUE
S-264c8a ,A-34d880,2024-06-26,NA,Enterprise,7,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-0b0d6d,2024-12-30,NA,Basic,12,228 ,2736,FALSE,FALSE,NA,FALSE,m&onthl-y,TRUE
S-CDA2(4$2,A-(71615%E,2024-10-10,NA,PRO,22,1078,12936 ,FALSE,TRUE,FALSE,FALSE ,ANNUAL,NA
s-c3d6a2,a-7f29a7,2024-12-03,NA,NA,41,779,9348,NA,NA,false,false ,annual,true
S-43c737,A.-65a^eb5,2024-09-01,NA,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-021^ca!9,@A-9affe6,2024-10-01,NA,Basic,18,NA,4104,FALSE,FALSE,FALSE ,FALSE,mon%thly,TRUE
S-576ae@c ,A-7e0a10,2023-12-07,NA,Pro ,NA,2254,27048,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6485d5 ,A-@ac9(111,2024-06-16,NA,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,m$onthly,TRUE
S-de(7a48,A.-cc&c747,2024-10-15,NA,Pro,23 ,1127,NA,FALSE,FALSE,FALSE,TRUE,annual,TRUE
s-7d5bf1,a-92)a3af,2024-09-19,NA,enterprise,27,5373,NA,false,false,false,false,mon!thly,true
S-8!3ee75,A-439b_2f,2024-12-27,NA,P$ro,26,1274,15288,FALSE,TRUE,FALSE,FALSE ,mont@hly,TRUE
S-5-ddeef,A-71^2f1c,2024-01-28,NA ,Pro,58,0,0,TRUE,FALSE,FALSE,FALSE,a(nnual ,FALSE
S-*252^70a,A-de24d5,2024-12-15,NA,En$terprise,13,2587,31044,FALSE,NA,FALSE,FALSE,ann%u^al,TRUE 
S-7e09c4,A-118f1(c,2024-12-21,2024-12-31,Basi-c,32,608 ,NA,FALSE ,FALSE,FALSE,TRUE,annual,FALSE
S-9efd1b,NA,2024-04-06,NA,Basic,20,380,4560,FALSE,FALSE ,TRUE,FALSE,monthly ,TRUE
S-b.8a3b6,NA,2024-07-24,NA,Pro,57,2793,33516,FALSE,FALSE,FALSE,FALSE,NA,NA
S+-1db$3e6,A-c608c8,2024-08-28,NA,Basic,5,NA,1140,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-1@7c5-1e ,A-462d%45,2024-11-25,NA,NA,61,2989,35868,FALSE,FALSE,FALSE,TRUE,@annual,TRUE
S-b9fe85,A-2d1036,2024-07-03,NA ,Enter*prise,69,13731,164772,FALSE,FALSE,FALSE,FALSE ,month&ly ,TRUE
S-c624^28,A-1-f0636,2024-11-17,NA,Enterprise,NA,20895,NA,FALSE,NA,FALSE,FALSE,annual,FALSE
S-+6eeae1,A.-c70870,2024-12-29,NA,NA,94,4606,55272,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7!9ef9b,A-4e960a,2024-04-02,NA,Enterpris$e,23,4577 ,54924,FALSE,FALSE,FALSE,FALSE,ann$ual,TRUE
#S-0$455a5 ,A-993085,2024-10-22,2024-11-10,Enterpris.e,42,8358,NA,FALSE,TRUE,FALSE,TRUE,mont@hly,FALSE
S-ae093b,A-d27f50,2024-11-29,NA,Enterprise,44,0,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE 
S-72e73f,A-d.bc825,2024-01-26,NA,En&terprise,19,3781,45372 ,NA,NA,FALSE,FALSE,annual,FALSE
S-8c(1%18d,A-b179(bf,2024-10-27,NA,NA,43,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE 
S--ab7a04 ,A-098560,2024-09-05,NA,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,annua)l,NA
S-7615@18,A-0.0cac8 ,2024-09-05,NA,Pro ,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f4!9f24,NA,2024-07-14,NA,Pro,16 ,784 ,9408,FALSE,FALSE ,FALSE,FALSE,annual,FALSE
S-2208)3e,A-6&e7827,2024-12-19,NA,Pro ,NA,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c14eeb ,A-fce879,2024-09-28,NA,B.asic,NA,627,7524 ,FALSE,FALSE,FALSE,FALSE,mon!thly,TRUE
NA,A-157070,2024-03-31,NA,(Enterp_rise,35,6965 ,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
S-*1&9a&bcf,NA,2024-09-10,NA,Pro,17 ,833,9996 ,NA,FALSE,NA,NA,annua&l,TRUE 
S--004d19,A^-bece!89,2024-03-03,NA,NA,26,5174,62088 ,FALSE,FALSE ,NA,FALSE,ann*ual,TRUE
!S-11939f,A-40906c,2024-10-14,NA,Bas!ic,92 ,NA,20976,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
S-6c&ea_1b,A-158f(4e,2024-11-18,NA,Pro,61,2989,35868,FALSE,FALSE,FALSE,FALSE ,NA,TRUE
S-74be-40,A-a8d89d,2024-04-12 ,NA,En#terprise,13,2587,31044,FALSE,TRUE,FALSE,FALSE ,monthly,FALSE
S-@8f9410,)A-098560,2024-07-19,NA ,Enter!prise,3 ,597 ,7164,FALSE,FALSE,FALSE,FALSE,an$nual,TRUE
S-395a98,A-c7e58b,2024-07-29,NA,B&asic,NA,304,3648 ,FALSE,FALSE,NA,FALSE,NA,TRUE 
S-151b22,NA,2024-12-18,NA,Basic,9,171,2052,FALSE,FALSE ,FALSE,FALSE,annual,TRUE 
S-6b0789,A&-34d%880 ,2024-07-04,NA,+Pro,14,686,8232,FALSE ,FALSE,NA,FALSE,monthly,TRUE
.S-f!9@4b9b ,)A-8_2861f,2024-10-16,2024-11-08,Pro,41,2009,24108,FALSE,FALSE,FALSE,TRUE,annu#a&l,TRUE
S-0e068c,A-4$0de06,2024-09-13,NA ,Basic,60 ,1140,13680,FALSE,FALSE ,FALSE,FALSE,ann!ual,TRUE
NA,A-c608c!8,2023-10-15,NA,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-eec05^6,A-c%222ab,2024-10-07,NA,Basic,32,608,7296,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-2&8&e360,A-ad64c+6 ,NA,NA,&Enterprise,28,5572,66864,FALSE ,FALSE,FALSE,FALSE,.annual,TRUE
S-5211$9f,A-02fac6,2023-11-20,NA,Enter.prise,22 ,4378,52536,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S.-008f*3c ,A-e98302,NA,2024-12-28,)Pro,58,2842,34104 ,FALSE,FALSE,FALSE,TRUE,annual ,TRUE
S$-82_c&91a,A-462d45,2024-12-10,NA,P&ro,30 ,1470,17640,FALSE,FALSE,FALSE,FALSE,annu.al,TRUE
S-fca&b8$6 ,A-9f0b68,2024-08-04,NA ,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-92#b77$f ,A-7dac(ce,2024-11-27 ,NA,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,@annual,FALSE
S-#099d$bc,NA,2024-07-21,NA,Pro,55,2695,32340,FALSE,FALSE,NA,FALSE,month@ly,TRUE 
S-da7f1f,A-^1f0ac7 ,2023-12-04,NA,Pro ,NA,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-62641$a,A!-4c56c9,2024-11-29,2024-12-03,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,TRUE,mo(nthly,FALSE
S-2c3b6$d,(A-a2485*e,2024-12-05,NA,E*nt^erprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,ann@ual,TRUE 
S-^3e0)c*24,A.-2!71f4&6,2023-03-29,NA,Basic,38,722,8664,FALSE,FALSE ,FALSE,FALSE,*annua)l,TRUE
S-9d7fa9,A^-a865bd,2024-01-17,NA,Pro,38,1862,22344 ,FALSE,FALSE ,FALSE,FALSE,#month+ly,TRUE 
S-9f13f8,A-#f3ff05,2024-10-07 ,NA,B.asic ,NA,38,456,NA,FALSE,FALSE,FALSE,annua%l,TRUE
S-0359cf,A(-a-fa505,2024-02-10,NA ,Pr#o,70,0,0,TRUE,FALSE,FALSE,FALSE,annual,NA
S-f29.976,%A-977ca0,NA,NA,Pro,6,0,0,TRUE,FALSE,FALSE,FALSE,a_nnu.al,NA
S-!23281c,A-*69fad4 ,2023-07-24,NA,Basic,15,NA,3420,FALSE ,FALSE,FALSE,FALSE,+monthly,TRUE
S-b453#6d,A-7a0d69,2024-11-20,NA,Basic,20,380,4560,FALSE,FALSE ,FALSE,FALSE,annual ,TRUE
S-e5a001,A-+922109,2024-10-20,NA,Basic,9,0 ,NA,TRUE,FALSE,NA,FALSE,monthly,TRUE
NA,_A-7*51bd4,2024-10-29,NA,)Pr)o,35,0,0,TRUE,FALSE ,FALSE,FALSE ,annual,TRUE
S-5ab.13*9,A-^30b4ca,2024-05-24,NA,Enterprise,86,17114,205368,FALSE,FALSE,FALSE,FALSE,annual ,TRUE
S-)1e(5fd7,A+-ac9111,2024-10-18,NA,Bas(ic,21,399,NA,NA,NA,FALSE,FALSE,NA,TRUE 
S-1c7a41,A-4f18f0,2024-12-20,NA ,Basic,24,456,5472,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-b7feb8,A-075038 ,2024-05-08,NA,B#a*si%c,37,703,NA,FALSE,FALSE,FALSE,FALSE,annual ,FALSE
S-b89456,A(-&13466a ,2024-09-01,NA,Enterpri*se,4,796,9552,NA,FALSE,FALSE,TRUE,monthly,TRUE
S-e^93577,#A-bb2f49,2024-11-14,NA ,Pro,85,4165,49980,FALSE,TRUE,FALSE ,FALSE,mont%h^ly,TRUE 
S-69a2d8,A-d(cc.2f0,2023-12-03,NA,Pro,15,NA,8820,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-c1610%1 ,2024-10-22,NA,(Basic,NA,247,2964,FALSE,FALSE,NA,FALSE,monthl+y,TRUE
NA,NA,2024-07-23,NA,En)terprise,3 ,597,7164,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-77ba6_4,NA,2024-11-16,NA,Basic,66 ,1254,15048,FALSE,TRUE,FALSE,NA,annu&al,TRUE
S-!6f0(4!a4,A-417d2f,2024-09-14,NA,Pr*o ,4,196,2352,FALSE,FALSE,FALSE,FALSE,m&onthly,TRUE
S-&02*68b_a,A-@9f0b68,2024-07-20,NA,Ente+rprise,33 ,6567,78804,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-0abd10,NA,2024-11-23 ,NA,E^nter_prise,24,4776,57312,FALSE,TRUE,FALSE,TRUE,annual,TRUE
^S-dab0d8,A-439b2f,2024-05-16,NA,Basic,6,114,1368,FALSE,FALSE ,FALSE,FALSE ,*a*n_nual ,TRUE
S-046595,A-ed510f,2023-12-28,NA,Enterpr@ise,42 ,8358,100296,NA,TRUE ,FALSE,FALSE,annual,TRUE
S-5aaf!6f,A-6965e1,2024-12-12,NA,#Enterprise,NA,2587,31044 ,FALSE,FALSE,FALSE,FALSE,annu*al,TRUE
S*-A10469,NA,2024-10-14,NA,PRO,16,784,9408,FALSE,FALSE,FALSE,NA,ANNUAL,TRUE
s-cbf8)e8,a-d4e0d4,2024-11-23,NA,basi$c,117,NA,26676,false,false,false,NA,mont^hly,NA
S-a0e1dc,A-712426,2024-12-19,NA,Ba+sic ,119,2261,27132,FALSE,FALSE,FALSE,FALSE,@monthly,TRUE
@S-127d0b,A-1$e50e)0,2024-05-04,NA,NA,19,931,NA,FALSE,FALSE,FALSE,FALSE,monthl(y,TRUE
S-2fe%d82,^A-5b4ebb,2024-07-11,NA,B-asic,21,399,4788,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
S-2f0^7f6,A-9208f0,NA,NA,Pro,49,0,0,TRUE ,FALSE,FALSE,NA,monthly,FALSE
S-448b6d,A--8aded)c ,2024-06-08 ,NA,Basic,19,361 ,4332,FALSE ,FALSE,FALSE,FALSE,mon.t(hly,FALSE
S-c61dc9,A-f92792,2024-12-15,NA,-Basic,19,361,4332 ,FALSE,FALSE,FALSE ,FALSE,%annual,FALSE
s_-a7ad50,a-82d8a6,2024-12-18,NA,basic,18,342,4104,false,false,false,false,monthly,true
-S-b037c5,A-0a282!f ,2024-10-07 ,NA,NA,20,980,11760,FALSE,NA,TRUE,FALSE,annual,TRUE 
S-bdd2*e4 ,A-ce66^f8,2024-05-16,NA,Basic,NA,551,6612,FALSE,FALSE,FALSE,FALSE,an-nual,TRUE
S$-8d89a8,A-.5f2961,2024-12-03,NA,^Enterpr&ise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,m#on%thly,TRUE
S-0^0bb&84,A-4f#18(f0,2024-07-07,NA ,Pro ,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,NA
S-c5bec0 ,A-1!98^6ca,2024-09-21,NA,E)nterpri)se,20,3980,47760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S--e6&0(29e,.A-9174e0,2024-12-19,NA,Enter+prise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
NA,A-eb2fdc,2024-07-07,NA,En_terprise,31,6169,74028,FALSE,NA,FALSE,FALSE,annu+al,TRUE
NA,A-1#f06%3&6,2024-05-29,NA,En-terpris-e,105,NA,250740,FALSE,TRUE,NA,FALSE ,a@nnual,TRUE
NA,A-02cd-8_1,2024-03-31,NA,Basi#c,44,836,10032,FALSE,FALSE,FALSE,FALSE,-a.nnu.al,TRUE 
S-7*92+5f0,A-+87aa)7#b,2024-09-24,NA,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,m-onthly ,NA
S-1(877a6,A-d7@7f4#c,2024-03-31,NA,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,NA
_S-6b6cd7,A-d792^a_6 ,2023-04-04,NA,Enterpri!se,6,0,0,TRUE,FALSE,NA,FALSE,monthly,TRUE
NA,A-7920_cc,2024-02-19,NA,Enterprise,39,7761,93132,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
!S-cf$5^9a0,A-c16cf7 ,NA,NA,Basic,18 ,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-7e)0a10,2024-02-28,NA,E+nterprise,46,9154 ,109848,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-ce5636,NA,2024-11-14,NA,NA,30,0 ,0,TRUE,FALSE,FALSE,NA,annual,TRUE
S-0)c9600,A-2b9d#3e,2023-09-06,NA,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,annua!l,NA
S-0a6b6b,NA,2024-06-11,NA,Basic,22,418,5016,FALSE,FALSE,TRUE,NA,mont$hl@y,TRUE
.S-0548!97,)A-de58ca,2024-01-06,NA,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,)monthl-y ,FALSE
S-b81c82,A-92$8%9f6,2024-12-17,NA,Pro,25,1225,14700,FALSE,TRUE,FALSE,NA,NA,FALSE
NA,A-6c093d,2024-10-10,NA,NA,9,171,2052,FALSE ,FALSE,FALSE,FALSE,ann#ual,TRUE
NA,@A-c222ab,2024-09-19 ,NA,Enterpri.se,32,6368 ,76416,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
NA,A-bb3bd4,2024-09-16,NA,NA,23,437,NA,FALSE ,NA,FALSE,FALSE,NA,TRUE 
S-d.0)c339,A-31ab9a,NA,NA,P_ro,19,0,0,TRUE ,NA,FALSE,FALSE,annual,TRUE
